day,hour,minute,amps_avg,kw_avg,amps_min,amps_max,kw_min,kw_max,datetime
8,13,55,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-08 13:55:00.000
8,13,56,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-08 13:56:00.000
8,13,57,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-08 13:57:00.000
8,13,58,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 13:58:00.000
8,13,59,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-08 13:59:00.000
8,14,0,0.189,43.47,0.189,0.189,43.47,43.47,2013-12-08 14:00:00.000
8,14,1,0.161,37.03,0.161,0.161,37.03,37.03,2013-12-08 14:01:00.000
8,14,2,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 14:02:00.000
8,14,3,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-08 14:03:00.000
8,14,4,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-08 14:04:00.000
8,14,5,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-08 14:05:00.000
8,14,6,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-08 14:06:00.000
8,14,7,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-08 14:07:00.000
8,14,8,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-08 14:08:00.000
8,14,9,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-08 14:09:00.000
8,14,10,0.1505,34.615,0.1505,0.1505,34.615,34.615,2013-12-08 14:10:00.000
8,14,11,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-08 14:11:00.000
8,14,12,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-08 14:12:00.000
8,14,13,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-08 14:13:00.000
8,14,14,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 14:14:00.000
8,14,15,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-08 14:15:00.000
8,14,16,0.253167,58.228333,0.253167,0.253167,58.228333,58.228333,2013-12-08 14:16:00.000
8,14,17,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-08 14:17:00.000
8,14,18,0.177333,40.786667,0.177333,0.177333,40.786667,40.786667,2013-12-08 14:18:00.000
8,14,19,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-08 14:19:00.000
8,14,20,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-08 14:20:00.000
8,14,21,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 14:21:00.000
8,14,22,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-08 14:22:00.000
8,14,23,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-08 14:23:00.000
8,14,24,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-08 14:24:00.000
8,14,25,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-08 14:25:00.000
8,14,26,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-08 14:26:00.000
8,14,27,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 14:27:00.000
8,14,28,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 14:28:00.000
8,14,29,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 14:29:00.000
8,14,30,0.099167,22.808333,0.099167,0.099167,22.808333,22.808333,2013-12-08 14:30:00.000
8,14,31,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-08 14:31:00.000
8,14,32,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-08 14:32:00.000
8,14,33,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 14:33:00.000
8,14,34,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-08 14:34:00.000
8,14,35,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 14:35:00.000
8,14,36,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 14:36:00.000
8,14,37,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-08 14:37:00.000
8,14,38,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-08 14:38:00.000
8,14,39,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-08 14:39:00.000
8,14,40,0.168,38.64,0.168,0.168,38.64,38.64,2013-12-08 14:40:00.000
8,14,41,0.2135,49.105,0.2135,0.2135,49.105,49.105,2013-12-08 14:41:00.000
8,14,42,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-08 14:42:00.000
8,14,43,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-08 14:43:00.000
8,14,44,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 14:44:00.000
8,14,45,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-08 14:45:00.000
8,14,46,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-08 14:46:00.000
8,14,47,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 14:47:00.000
8,14,48,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-08 14:48:00.000
8,14,49,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-08 14:49:00.000
8,14,50,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-08 14:50:00.000
8,14,51,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-08 14:51:00.000
8,14,52,0.071167,16.368333,0.071167,0.071167,16.368333,16.368333,2013-12-08 14:52:00.000
8,14,53,0.057167,13.148333,0.057167,0.057167,13.148333,13.148333,2013-12-08 14:53:00.000
8,14,54,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 14:54:00.000
8,14,55,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-08 14:55:00.000
8,14,56,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-08 14:56:00.000
8,14,57,0.1995,45.885,0.1995,0.1995,45.885,45.885,2013-12-08 14:57:00.000
8,14,58,0.205333,47.226667,0.205333,0.205333,47.226667,47.226667,2013-12-08 14:58:00.000
8,14,59,0.200667,46.153333,0.200667,0.200667,46.153333,46.153333,2013-12-08 14:59:00.000
8,15,0,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-08 15:00:00.000
8,15,1,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-08 15:01:00.000
8,15,2,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-08 15:02:00.000
8,15,3,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-08 15:03:00.000
8,15,4,0.0945,21.735,0.0945,0.0945,21.735,21.735,2013-12-08 15:04:00.000
8,15,5,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 15:05:00.000
8,15,6,0.1365,31.395,0.1365,0.1365,31.395,31.395,2013-12-08 15:06:00.000
8,15,7,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 15:07:00.000
8,15,8,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-08 15:08:00.000
8,15,9,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 15:09:00.000
8,15,10,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-08 15:10:00.000
8,15,11,0.103833,23.881667,0.103833,0.103833,23.881667,23.881667,2013-12-08 15:11:00.000
8,15,12,0.084,19.32,0.084,0.084,19.32,19.32,2013-12-08 15:12:00.000
8,15,13,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-08 15:13:00.000
8,15,14,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-08 15:14:00.000
8,15,15,0.201833,46.421667,0.201833,0.201833,46.421667,46.421667,2013-12-08 15:15:00.000
8,15,16,0.205333,47.226667,0.205333,0.205333,47.226667,47.226667,2013-12-08 15:16:00.000
8,15,17,0.172667,39.713333,0.172667,0.172667,39.713333,39.713333,2013-12-08 15:17:00.000
8,15,18,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-08 15:18:00.000
8,15,19,0.084,19.32,0.084,0.084,19.32,19.32,2013-12-08 15:19:00.000
8,15,20,0.072333,16.636667,0.072333,0.072333,16.636667,16.636667,2013-12-08 15:20:00.000
8,15,21,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-08 15:21:00.000
8,15,22,0.1295,29.785,0.1295,0.1295,29.785,29.785,2013-12-08 15:22:00.000
8,15,23,0.1365,31.395,0.1365,0.1365,31.395,31.395,2013-12-08 15:23:00.000
8,15,24,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-08 15:24:00.000
8,15,25,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-08 15:25:00.000
8,15,26,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 15:26:00.000
8,15,27,0.089833,20.661667,0.089833,0.089833,20.661667,20.661667,2013-12-08 15:27:00.000
8,15,28,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 15:28:00.000
8,15,29,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-08 15:29:00.000
8,15,30,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-08 15:30:00.000
8,15,31,0.177333,40.786667,0.177333,0.177333,40.786667,40.786667,2013-12-08 15:31:00.000
8,15,32,0.182,41.86,0.182,0.182,41.86,41.86,2013-12-08 15:32:00.000
8,15,33,0.187833,43.201667,0.187833,0.187833,43.201667,43.201667,2013-12-08 15:33:00.000
8,15,34,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 15:34:00.000
8,15,35,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-08 15:35:00.000
8,15,36,0.113167,26.028333,0.113167,0.113167,26.028333,26.028333,2013-12-08 15:36:00.000
8,15,37,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-08 15:37:00.000
8,15,38,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-08 15:38:00.000
8,15,39,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 15:39:00.000
8,15,40,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 15:40:00.000
8,15,41,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 15:41:00.000
8,15,42,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-08 15:42:00.000
8,15,43,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 15:43:00.000
8,15,44,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 15:44:00.000
8,15,45,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 15:45:00.000
8,15,46,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-08 15:46:00.000
8,15,47,0.166833,38.371667,0.166833,0.166833,38.371667,38.371667,2013-12-08 15:47:00.000
8,15,48,0.1855,42.665,0.1855,0.1855,42.665,42.665,2013-12-08 15:48:00.000
8,15,49,0.184333,42.396667,0.184333,0.184333,42.396667,42.396667,2013-12-08 15:49:00.000
8,15,50,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 15:50:00.000
8,15,51,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 15:51:00.000
8,15,52,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-08 15:52:00.000
8,15,53,0.086333,19.856667,0.086333,0.086333,19.856667,19.856667,2013-12-08 15:53:00.000
8,15,54,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-08 15:54:00.000
8,15,55,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-08 15:55:00.000
8,15,56,0.144667,33.273333,0.144667,0.144667,33.273333,33.273333,2013-12-08 15:56:00.000
8,15,57,0.1365,31.395,0.1365,0.1365,31.395,31.395,2013-12-08 15:57:00.000
8,15,58,0.071167,16.368333,0.071167,0.071167,16.368333,16.368333,2013-12-08 15:58:00.000
8,15,59,0.0735,16.905,0.0735,0.0735,16.905,16.905,2013-12-08 15:59:00.000
8,16,0,0.068833,15.831667,0.068833,0.068833,15.831667,15.831667,2013-12-08 16:00:00.000
8,16,1,0.085167,19.588333,0.085167,0.085167,19.588333,19.588333,2013-12-08 16:01:00.000
8,16,2,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 16:02:00.000
8,16,3,0.187833,43.201667,0.187833,0.187833,43.201667,43.201667,2013-12-08 16:03:00.000
8,16,4,0.198333,45.616667,0.198333,0.198333,45.616667,45.616667,2013-12-08 16:04:00.000
8,16,5,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-08 16:05:00.000
8,16,6,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 16:06:00.000
8,16,7,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 16:07:00.000
8,16,8,0.081667,18.783333,0.081667,0.081667,18.783333,18.783333,2013-12-08 16:08:00.000
8,16,9,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 16:09:00.000
8,16,10,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 16:10:00.000
8,16,11,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 16:11:00.000
8,16,12,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-08 16:12:00.000
8,16,13,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-08 16:13:00.000
8,16,14,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-08 16:14:00.000
8,16,15,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-08 16:15:00.000
8,16,16,0.092167,21.198333,0.092167,0.092167,21.198333,21.198333,2013-12-08 16:16:00.000
8,16,17,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-08 16:17:00.000
8,16,18,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-08 16:18:00.000
8,16,19,0.127167,29.248333,0.127167,0.127167,29.248333,29.248333,2013-12-08 16:19:00.000
8,16,20,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 16:20:00.000
8,16,21,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 16:21:00.000
8,16,22,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-08 16:22:00.000
8,16,23,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-08 16:23:00.000
8,16,24,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-08 16:24:00.000
8,16,25,0.093333,21.466667,0.093333,0.093333,21.466667,21.466667,2013-12-08 16:25:00.000
8,16,26,0.0735,16.905,0.0735,0.0735,16.905,16.905,2013-12-08 16:26:00.000
8,16,27,0.07,16.1,0.07,0.07,16.1,16.1,2013-12-08 16:27:00.000
8,16,28,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 16:28:00.000
8,16,29,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-08 16:29:00.000
8,16,30,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-08 16:30:00.000
8,16,31,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-08 16:31:00.000
8,16,32,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-08 16:32:00.000
8,16,33,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 16:33:00.000
8,16,34,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-08 16:34:00.000
8,16,35,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-08 16:35:00.000
8,16,36,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 16:36:00.000
8,16,37,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-08 16:37:00.000
8,16,38,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-08 16:38:00.000
8,16,39,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-08 16:39:00.000
8,16,40,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 16:40:00.000
8,16,41,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-08 16:41:00.000
8,16,42,0.110833,25.491667,0.110833,0.110833,25.491667,25.491667,2013-12-08 16:42:00.000
8,16,43,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-08 16:43:00.000
8,16,44,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-08 16:44:00.000
8,16,45,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 16:45:00.000
8,16,46,0.1365,31.395,0.1365,0.1365,31.395,31.395,2013-12-08 16:46:00.000
8,16,47,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-08 16:47:00.000
8,16,48,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-08 16:48:00.000
8,16,49,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-08 16:49:00.000
8,16,50,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-08 16:50:00.000
8,16,51,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-08 16:51:00.000
8,16,52,0.079333,18.246667,0.079333,0.079333,18.246667,18.246667,2013-12-08 16:52:00.000
8,16,53,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 16:53:00.000
8,16,54,0.165667,38.103333,0.165667,0.165667,38.103333,38.103333,2013-12-08 16:54:00.000
8,16,55,0.186667,42.933333,0.186667,0.186667,42.933333,42.933333,2013-12-08 16:55:00.000
8,16,56,0.176167,40.518333,0.176167,0.176167,40.518333,40.518333,2013-12-08 16:56:00.000
8,16,57,0.128333,29.516667,0.128333,0.128333,29.516667,29.516667,2013-12-08 16:57:00.000
8,16,58,0.114333,26.296667,0.114333,0.114333,26.296667,26.296667,2013-12-08 16:58:00.000
8,16,59,0.1085,24.955,0.1085,0.1085,24.955,24.955,2013-12-08 16:59:00.000
8,17,0,0.096833,22.271667,0.096833,0.096833,22.271667,22.271667,2013-12-08 17:00:00.000
8,17,1,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 17:01:00.000
8,17,2,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-08 17:02:00.000
8,17,3,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-08 17:03:00.000
8,17,4,0.183167,42.128333,0.183167,0.183167,42.128333,42.128333,2013-12-08 17:04:00.000
8,17,5,0.152833,35.151667,0.152833,0.152833,35.151667,35.151667,2013-12-08 17:05:00.000
8,17,6,0.105,24.15,0.105,0.105,24.15,24.15,2013-12-08 17:06:00.000
8,17,7,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 17:07:00.000
8,17,8,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-08 17:08:00.000
8,17,9,0.121333,27.906667,0.121333,0.121333,27.906667,27.906667,2013-12-08 17:09:00.000
8,17,10,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-08 17:10:00.000
8,17,11,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-08 17:11:00.000
8,17,12,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 17:12:00.000
8,17,13,0.151667,34.883333,0.151667,0.151667,34.883333,34.883333,2013-12-08 17:13:00.000
8,17,14,0.1225,28.175,0.1225,0.1225,28.175,28.175,2013-12-08 17:14:00.000
8,17,15,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 17:15:00.000
8,17,16,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 17:16:00.000
8,17,17,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 17:17:00.000
8,17,18,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 17:18:00.000
8,17,19,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-08 17:19:00.000
8,17,20,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-08 17:20:00.000
8,17,21,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-08 17:21:00.000
8,17,22,0.106167,24.418333,0.106167,0.106167,24.418333,24.418333,2013-12-08 17:22:00.000
8,17,23,0.126,28.98,0.126,0.126,28.98,28.98,2013-12-08 17:23:00.000
8,17,24,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 17:24:00.000
8,17,25,0.107333,24.686667,0.107333,0.107333,24.686667,24.686667,2013-12-08 17:25:00.000
8,17,26,0.134167,30.858333,0.134167,0.134167,30.858333,30.858333,2013-12-08 17:26:00.000
8,17,27,0.158667,36.493333,0.158667,0.158667,36.493333,36.493333,2013-12-08 17:27:00.000
8,17,28,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-08 17:28:00.000
8,17,29,0.159833,36.761667,0.159833,0.159833,36.761667,36.761667,2013-12-08 17:29:00.000
8,17,30,0.117833,27.101667,0.117833,0.117833,27.101667,27.101667,2013-12-08 17:30:00.000
8,17,31,0.099167,22.808333,0.099167,0.099167,22.808333,22.808333,2013-12-08 17:31:00.000
8,17,32,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-08 17:32:00.000
8,17,33,0.119,27.37,0.119,0.119,27.37,27.37,2013-12-08 17:33:00.000
8,17,34,0.141167,32.468333,0.141167,0.141167,32.468333,32.468333,2013-12-08 17:34:00.000
8,17,35,0.176167,40.518333,0.176167,0.176167,40.518333,40.518333,2013-12-08 17:35:00.000
8,17,36,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-08 17:36:00.000
8,17,37,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-08 17:37:00.000
8,17,38,0.138833,31.931667,0.138833,0.138833,31.931667,31.931667,2013-12-08 17:38:00.000
8,17,39,0.100333,23.076667,0.100333,0.100333,23.076667,23.076667,2013-12-08 17:39:00.000
8,17,40,0.116667,26.833333,0.116667,0.116667,26.833333,26.833333,2013-12-08 17:40:00.000
8,17,41,0.137667,31.663333,0.137667,0.137667,31.663333,31.663333,2013-12-08 17:41:00.000
8,17,42,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-08 17:42:00.000
8,17,43,0.182,41.86,0.182,0.182,41.86,41.86,2013-12-08 17:43:00.000
8,17,44,0.176167,40.518333,0.176167,0.176167,40.518333,40.518333,2013-12-08 17:44:00.000
8,17,45,0.1575,36.225,0.1575,0.1575,36.225,36.225,2013-12-08 17:45:00.000
8,17,46,0.145833,33.541667,0.145833,0.145833,33.541667,33.541667,2013-12-08 17:46:00.000
8,17,47,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-08 17:47:00.000
8,17,48,0.124833,28.711667,0.124833,0.124833,28.711667,28.711667,2013-12-08 17:48:00.000
8,17,49,0.203,46.69,0.203,0.203,46.69,46.69,2013-12-08 17:49:00.000
8,17,50,0.340667,78.353333,0.340667,0.340667,78.353333,78.353333,2013-12-08 17:50:00.000
8,17,51,0.319667,73.523333,0.319667,0.319667,73.523333,73.523333,2013-12-08 17:51:00.000
8,17,52,0.329,75.67,0.329,0.329,75.67,75.67,2013-12-08 17:52:00.000
8,17,53,0.232167,53.398333,0.232167,0.232167,53.398333,53.398333,2013-12-08 17:53:00.000
8,17,54,0.177333,40.786667,0.177333,0.177333,40.786667,40.786667,2013-12-08 17:54:00.000
8,17,55,0.147,33.81,0.147,0.147,33.81,33.81,2013-12-08 17:55:00.000
8,17,56,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 17:56:00.000
8,17,57,0.095667,22.003333,0.095667,0.095667,22.003333,22.003333,2013-12-08 17:57:00.000
8,17,58,0.091,20.93,0.091,0.091,20.93,20.93,2013-12-08 17:58:00.000
8,17,59,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 17:59:00.000
8,18,0,0.180833,41.591667,0.180833,0.180833,41.591667,41.591667,2013-12-08 18:00:00.000
8,18,1,0.187833,43.201667,0.187833,0.187833,43.201667,43.201667,2013-12-08 18:01:00.000
8,18,2,0.200667,46.153333,0.200667,0.200667,46.153333,46.153333,2013-12-08 18:02:00.000
8,18,3,0.215833,49.641667,0.215833,0.215833,49.641667,49.641667,2013-12-08 18:03:00.000
8,18,4,0.163333,37.566667,0.163333,0.163333,37.566667,37.566667,2013-12-08 18:04:00.000
8,18,5,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 18:05:00.000
8,18,6,0.219333,50.446667,0.219333,0.219333,50.446667,50.446667,2013-12-08 18:06:00.000
8,18,7,0.098,22.54,0.098,0.098,22.54,22.54,2013-12-08 18:07:00.000
8,18,8,0.156333,35.956667,0.156333,0.156333,35.956667,35.956667,2013-12-08 18:08:00.000
8,18,9,0.1785,41.055,0.1785,0.1785,41.055,41.055,2013-12-08 18:09:00.000
8,18,10,0.177333,40.786667,0.177333,0.177333,40.786667,40.786667,2013-12-08 18:10:00.000
8,18,11,0.1645,37.835,0.1645,0.1645,37.835,37.835,2013-12-08 18:11:00.000
8,18,12,0.154,35.42,0.154,0.154,35.42,35.42,2013-12-08 18:12:00.000
8,18,13,0.102667,23.613333,0.102667,0.102667,23.613333,23.613333,2013-12-08 18:13:00.000
8,18,14,0.112,25.76,0.112,0.112,25.76,25.76,2013-12-08 18:14:00.000
8,18,15,0.120167,27.638333,0.120167,0.120167,27.638333,27.638333,2013-12-08 18:15:00.000
8,18,16,0.135333,31.126667,0.135333,0.135333,31.126667,31.126667,2013-12-08 18:16:00.000
8,18,17,0.204167,46.958333,0.204167,0.204167,46.958333,46.958333,2013-12-08 18:17:00.000
8,18,18,0.21,48.3,0.21,0.21,48.3,48.3,2013-12-08 18:18:00.000
8,18,19,0.1995,45.885,0.1995,0.1995,45.885,45.885,2013-12-08 18:19:00.000
8,18,20,0.170333,39.176667,0.170333,0.170333,39.176667,39.176667,2013-12-08 18:20:00.000
8,18,21,0.149333,34.346667,0.149333,0.149333,34.346667,34.346667,2013-12-08 18:21:00.000
8,18,22,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-08 18:22:00.000
8,18,23,0.133,30.59,0.133,0.133,30.59,30.59,2013-12-08 18:23:00.000
8,18,24,0.131833,30.321667,0.131833,0.131833,30.321667,30.321667,2013-12-08 18:24:00.000
8,18,25,0.130667,30.053333,0.130667,0.130667,30.053333,30.053333,2013-12-08 18:25:00.000
8,18,26,0.14,32.2,0.14,0.14,32.2,32.2,2013-12-08 18:26:00.000
8,18,27,0.1435,33.005,0.1435,0.1435,33.005,33.005,2013-12-08 18:27:00.000
8,18,28,0.155167,35.688333,0.155167,0.155167,35.688333,35.688333,2013-12-08 18:28:00.000
8,18,29,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-08 18:29:00.000
8,18,30,0.162167,37.298333,0.162167,0.162167,37.298333,37.298333,2013-12-08 18:30:00.000
8,18,31,0.142333,32.736667,0.142333,0.142333,32.736667,32.736667,2013-12-08 18:31:00.000
8,18,32,0.148167,34.078333,0.148167,0.148167,34.078333,34.078333,2013-12-08 18:32:00.000
8,18,33,0.1715,39.445,0.1715,0.1715,39.445,39.445,2013-12-08 18:33:00.000
8,18,34,0.184333,42.396667,0.184333,0.184333,42.396667,42.396667,2013-12-08 18:34:00.000
8,18,35,0.2065,47.495,0.2065,0.2065,47.495,47.495,2013-12-08 18:35:00.000
8,18,36,0.175,40.25,0.175,0.175,40.25,40.25,2013-12-08 18:36:00.000
